id,date,country_name,state/province,population,landslide_type,trigger,fatalities,month
6543,2014-08-21,Costa Rica,Alajuela,9853,Mudslide,Unknown,0.0,8.0
6547,2014-08-22,United States,Kentucky,1706,Mudslide,Downpour,0.0,8.0
6579,2014-12-21,Colombia,Cauca,3120,Mudslide,Rain,6.0,12.0
6581,2014-01-16,United States,Pennsylvania,4176,Landslide,Unknown,0.0,1.0
6585,2008-05-11,United States,Maryland,19096,Other,Continuous rain,0.0,5.0
6586,2014-10-20,Guatemala,Sololá,9986,Landslide,Rain,6.0,10.0
6591,2014-01-04,Brazil,Pará,78050,Riverbank collapse,Unknown,0.0,1.0
6603,2014-12-25,Canada,Quebec,3805,Landslide,Unknown,0.0,12.0
6607,2014-12-27,United States,Colorado,1027,Rockfall,Unknown,0.0,12.0
6617,2015-01-03,United States,Idaho,1081,Rockfall,Earthquake,0.0,1.0
6660,2014-07-28,Guatemala,Baja Verapaz,5370,Landslide,Rain,0.0,7.0
6661,2014-09-23,Guatemala,Guatemala,67994,Landslide,Rain,3.0,9.0
6662,2014-12-20,Guatemala,Guatemala,994938,Landslide,Rain,0.0,12.0
6663,2014-05-21,United States,Illinois,5405,Other,Rain,0.0,5.0
6664,2014-03-12,Guatemala,Quiché,7850,Landslide,Downpour,0.0,3.0
6665,2014-07-04,Guatemala,Jutiapa,10469,Landslide,Downpour,0.0,7.0
6666,2014-09-27,Guatemala,Huehuetenango,1713,Landslide,Downpour,0.0,9.0
6667,2014-10-31,Guatemala,Guatemala,97172,Landslide,Downpour,1.0,10.0
6668,2014-06-24,Guatemala,Quiché,2693,Landslide,Rain,2.0,6.0
6669,2014-09-27,Guatemala,San Marcos,6438,Landslide,Rain,2.0,9.0
6670,2014-11-14,Colombia,Antioquia,16707,Landslide,Unknown,2.0,11.0
6672,2014-10-13,Honduras,Ocotepeque,2389,Landslide,Downpour,0.0,10.0
6673,2014-08-10,Costa Rica,Alajuela,14448,Rockfall,Rain,0.0,8.0
6674,2014-09-29,Ecuador,Azuay,276964,Rockfall,Unknown,0.0,9.0
6675,2014-05-22,El Salvador,San Miguel,19095,Debris flow,Rain,0.0,5.0
6679,2014-04-21,El Salvador,Cabañas,39361,Landslide,Unknown,1.0,4.0
6680,2014-04-30,Ecuador,Zamora-Chinchipe,15276,Landslide,Downpour,3.0,4.0
6681,2014-10-15,El Salvador,Sonsonate,7358,Landslide,Continuous rain,0.0,10.0
6682,2014-10-15,El Salvador,Sonsonate,15446,Landslide,Continuous rain,0.0,10.0
6683,2014-10-15,El Salvador,La Paz,2654,Landslide,Continuous rain,0.0,10.0
6684,2014-10-15,El Salvador,San Miguel,6393,Landslide,Continuous rain,0.0,10.0
6685,2014-10-12,El Salvador,Santa Ana,5773,Landslide,Rain,3.0,10.0
6686,2014-10-12,El Salvador,La Libertad,124694,Landslide,Rain,0.0,10.0
6687,2014-10-12,El Salvador,San Salvador,33767,Other,Rain,0.0,10.0
6688,2014-01-05,Mexico,Veracruz,9277,Landslide,Rain,0.0,1.0
6689,2014-07-31,Honduras,Cortés,1043,Landslide,Unknown,0.0,7.0
6690,2014-11-19,Peru,Ancash,0,Landslide,Downpour,0.0,11.0
6691,2014-10-14,Honduras,Santa Bárbara,1759,Landslide,Rain,1.0,10.0
6692,2014-11-23,Nicaragua,Rivas,2771,Landslide,Unknown,1.0,11.0
6693,2014-10-09,Nicaragua,Rivas,2771,Landslide,Rain,0.0,10.0
6694,2014-10-09,Nicaragua,Río San Juan,13451,Landslide,Rain,0.0,10.0
6695,2014-09-13,Costa Rica,Cartago,26594,Landslide,Rain,0.0,9.0
6696,2014-12-13,Costa Rica,Heredia,0,Landslide,Unknown,0.0,12.0
6697,2014-11-03,Costa Rica,San José,0,Landslide,Rain,0.0,11.0
6698,2014-09-19,Costa Rica,San José,34877,Landslide,Rain,0.0,9.0
6699,2014-09-12,Panama,Chiriquí,11245,Landslide,Rain,0.0,9.0
6700,2014-09-25,Panama,Chiriquí,1908,Landslide,Downpour,0.0,9.0
6701,2014-09-14,Panama,Panamá,19782,Other,Rain,0.0,9.0
6702,2014-05-09,Panama,Colón,1232,Landslide,Downpour,0.0,5.0
6703,2014-06-17,Panama,Panamá,321501,Mudslide,Unknown,0.0,6.0
6704,2014-08-17,Panama,Chiriquí,2957,Landslide,Downpour,0.0,8.0
6705,2014-06-24,Panama,Panamá,9169,Landslide,Unknown,0.0,6.0
6706,2014-08-03,Dominican Republic,Santo Domingo,0,Landslide,Tropical cyclone,0.0,8.0
6707,2014-11-07,Dominican Republic,Puerto Plata,4393,Landslide,Rain,0.0,11.0
6708,2014-05-18,Puerto Rico,Vega Alta,12036,Other,Rain,0.0,5.0
6709,2014-09-24,Puerto Rico,Aguada,4040,Landslide,Downpour,0.0,9.0
6710,2014-08-24,Puerto Rico,Ponce,5080,Landslide,Downpour,0.0,8.0
6711,2014-08-24,Puerto Rico,Ponce,5080,Landslide,Downpour,0.0,8.0
6712,2014-11-07,Puerto Rico,Villalba,4555,Landslide,Unknown,0.0,11.0
6713,2014-11-01,Haiti,Nord,134815,Landslide,Downpour,1.0,11.0
6722,2014-05-27,Haiti,Nord,134815,Landslide,Continuous rain,3.0,5.0
6731,2015-01-21,United States,Idaho,1081,Rockfall,Unknown,0.0,1.0
6735,2015-01-28,Costa Rica,San José,34877,Landslide,Continuous rain,0.0,1.0
6738,2015-02-01,United States,California,14236,Rockfall,Unknown,0.0,2.0
6747,2015-02-06,Costa Rica,San José,0,Mudslide,Downpour,0.0,2.0
6787,2015-02-21,United States,Pennsylvania,8987,Landslide,Unknown,0.0,2.0
6791,2015-02-21,United States,Virginia,3884,Landslide,Snowfall snowmelt,0.0,2.0
6796,2015-02-21,United States,Kentucky,3255,Mudslide,Snowfall snowmelt,0.0,2.0
6801,2015-02-23,United States,Kentucky,1416,Rockfall,Snowfall snowmelt,0.0,2.0
6809,2015-03-02,United States,Kentucky,1706,Mudslide,Snowfall snowmelt,0.0,3.0
6811,2015-03-04,United States,Kentucky,7622,Mudslide,Rain,0.0,3.0
6815,2015-03-04,United States,West Virginia,1090,Mudslide,Rain,0.0,3.0
6816,2015-03-04,United States,West Virginia,1090,Mudslide,Rain,0.0,3.0
6817,2015-03-05,United States,West Virginia,4028,Mudslide,Snowfall snowmelt,0.0,3.0
6818,2015-03-04,United States,West Virginia,717,Mudslide,Rain,0.0,3.0
6819,2015-03-04,United States,West Virginia,3191,Mudslide,Rain,0.0,3.0
6820,2015-03-04,United States,Kentucky,1745,Mudslide,Downpour,0.0,3.0
6821,2015-03-04,United States,West Virginia,1631,Other,Rain,0.0,3.0
6822,2015-03-04,United States,West Virginia,51400,Other,Rain,0.0,3.0
6823,2015-03-04,United States,West Virginia,1638,Other,Rain,0.0,3.0
6824,2015-03-04,United States,West Virginia,1779,Mudslide,Rain,0.0,3.0
6825,2015-03-03,United States,West Virginia,2406,Mudslide,Rain,0.0,3.0
6828,2015-03-03,Peru,San Martín,0,Landslide,Downpour,0.0,3.0
6829,2015-03-04,Peru,San Martín,0,Mudslide,Rain,0.0,3.0
6831,2015-03-06,United States,Kentucky,2237,Mudslide,Snowfall snowmelt,0.0,3.0
6832,2015-03-05,United States,West Virginia,3191,Mudslide,Rain,0.0,3.0
6833,2015-03-04,United States,West Virginia,1090,Mudslide,Rain,0.0,3.0
6834,2015-03-05,United States,Kentucky,2139,Mudslide,Rain,0.0,3.0
6835,2015-03-04,United States,Kentucky,4456,Mudslide,Snowfall snowmelt,0.0,3.0
6836,2015-03-05,United States,West Virginia,1344,Mudslide,Rain,0.0,3.0
6837,2015-03-05,United States,West Virginia,9318,Mudslide,Rain,0.0,3.0
6838,2015-03-05,United States,Virginia,3286,Landslide,Rain,0.0,3.0
6843,2015-03-09,United States,Kentucky,3435,Mudslide,Unknown,0.0,3.0
6844,2015-03-09,United States,Kentucky,777,Mudslide,Unknown,0.0,3.0
6845,2015-03-07,United States,Virginia,5614,Mudslide,Rain,0.0,3.0
6848,2015-03-04,United States,Virginia,1021,Mudslide,Rain,0.0,3.0
6850,2015-03-10,United States,West Virginia,1747,Mudslide,Rain,1.0,3.0
6853,2015-03-09,United States,Kentucky,2672,Landslide,Rain,0.0,3.0
6854,2015-03-10,United States,New York,195976,Mudslide,Unknown,0.0,3.0
6855,2015-03-10,United States,Ohio,5955,Mudslide,Rain,0.0,3.0
6858,2015-03-10,United States,Georgia,3846,Mudslide,Continuous rain,0.0,3.0
6859,2015-03-12,United States,West Virginia,51400,Landslide,Rain,0.0,3.0
6860,2015-03-11,United States,West Virginia,3191,Rockfall,Continuous rain,0.0,3.0
6861,2015-03-11,United States,West Virginia,3191,Mudslide,Continuous rain,0.0,3.0
6862,2015-03-12,United States,Ohio,66982,Mudslide,Unknown,0.0,3.0
6875,2015-03-15,United States,Pennsylvania,2801,Other,Unknown,0.0,3.0
6879,2015-03-17,United States,Kentucky,6903,Unknown,Unknown,0.0,3.0
6886,2015-03-17,United States,Kentucky,16325,Mudslide,Unknown,0.0,3.0
6888,2015-03-18,United States,Ohio,3924,Landslide,Unknown,0.0,3.0
6893,2015-03-18,Ecuador,Loja,13035,Landslide,Continuous rain,0.0,3.0
6900,2015-03-18,Ecuador,Loja,117796,Landslide,Continuous rain,0.0,3.0
6901,2015-03-18,Ecuador,Loja,18565,Landslide,Continuous rain,0.0,3.0
6902,2015-03-18,Ecuador,Azuay,276964,Landslide,Continuous rain,0.0,3.0
6903,2015-03-06,United States,Kentucky,717,Mudslide,Rain,0.0,3.0
6914,2015-03-21,Colombia,Putumayo,4350,Landslide,Unknown,0.0,3.0
6916,2015-05-18,Colombia,Antioquia,6428,Mudslide,Rain,92.0,5.0
6918,2015-03-20,United States,Arkansas,12943,Landslide,Unknown,0.0,3.0
6920,2015-03-14,United States,Ohio,2620,Landslide,Flooding,0.0,3.0
6940,2015-06-19,United States,Colorado,6900,Landslide,Continuous rain,0.0,6.0
6943,2015-06-17,Costa Rica,Alajuela,3010,Landslide,Continuous rain,0.0,6.0
6951,2015-06-21,United States,Maryland,2953,Mudslide,Downpour,0.0,6.0
6952,2015-06-18,United States,Oklahoma,2739,Mudslide,Continuous rain,0.0,6.0
6953,2015-06-18,United States,Pennsylvania,1432,Landslide,Downpour,0.0,6.0
6954,2015-06-18,United States,Oklahoma,2683,Landslide,Tropical cyclone,0.0,6.0
6955,2015-06-16,United States,Wyoming,9520,mudslide,Downpour,0.0,6.0
6956,2015-06-16,United States,Arkansas,3684,Landslide,Continuous rain,0.0,6.0
6957,2015-06-16,United States,Pennsylvania,20978,Landslide,Continuous rain,0.0,6.0
6958,2015-06-15,United States,Pennsylvania,1233,Mudslide,Flooding,0.0,6.0
6960,2015-06-10,United States,Alabama,23330,Landslide,Continuous rain,0.0,6.0
6986,2015-06-13,Colombia,Cauca,1972,Landslide,Rain,0.0,6.0
6987,2015-06-23,United States,Pennsylvania,1569,Landslide,Unknown,0.0,6.0
6991,2015-06-05,United States,Arizona,7247,Mudslide,Downpour,0.0,6.0
6994,2015-04-29,United States,Colorado,12088,Landslide,Continuous rain,0.0,4.0
6999,2015-06-03,Costa Rica,Alajuela,7014,Rockfall,Downpour,0.0,6.0
7008,2015-06-27,United States,New Mexico,1021,Rockslide,Unknown,0.0,6.0
7009,2015-06-27,United States,Pennsylvania,1320,Mudslide,Downpour,0.0,6.0
7017,2015-06-02,United States,New Jersey,146199,Rockfall,Downpour,0.0,6.0
7019,2015-05-30,United States,Utah,112488,Landslide,Continuous rain,0.0,5.0
7024,2015-05-31,United States,Pennsylvania,6025,Mudslide,Downpour,0.0,5.0
7025,2015-05-29,United States,Oklahoma,39223,Mudslide,Downpour,0.0,5.0
7030,2015-06-24,United States,Wyoming,3009,Landslide,Downpour,0.0,6.0
7042,,United States,Kansas,857,Mudslide,Downpour,0.0,
7046,2015-05-23,United States,Oklahoma,1114,Landslide,Flooding,0.0,5.0
7047,2015-05-11,United States,Colorado,18867,Mudslide,Continuous rain,0.0,5.0
7048,2015-05-21,United States,Colorado,416427,Mudslide,Continuous rain,0.0,5.0
7049,2015-05-20,United States,Wyoming,1271,Rockfall,Downpour,0.0,5.0
7051,2015-05-19,United States,Colorado,3546,Mudslide,Continuous rain,0.0,5.0
7052,2015-05-19,United States,Colorado,3582,Landslide,Continuous rain,0.0,5.0
7053,2015-05-19,United States,Colorado,3582,Landslide,Continuous rain,0.0,5.0
7054,2015-05-20,United States,Kentucky,2139,Landslide,Unknown,0.0,5.0
7055,2015-05-19,Canada,Ontario,22625,Mudslide,Unknown,0.0,5.0
7056,2015-05-17,Mexico,Baja California,1173,Landslide,Rain,0.0,5.0
7060,2015-05-13,United States,Colorado,6680,Landslide,Continuous rain,0.0,5.0
7064,2015-05-10,United States,Arkansas,1012,Landslide,Downpour,0.0,5.0
7065,2015-05-09,United States,Pennsylvania,3744,Landslide,Unknown,0.0,5.0
7078,2015-07-02,United States,Colorado,2617,Mudslide,Unknown,0.0,7.0
7080,,United States,Ohio,4113,Landslide,Unknown,0.0,
7082,2015-07-03,United States,Colorado,637,Landslide,Unknown,0.0,7.0
7085,2015-06-30,United States,Kentucky,2304,Landslide,Downpour,0.0,6.0
7114,2015-07-08,United States,Colorado,1293,Mudslide,Continuous rain,0.0,7.0
7115,2015-07-07,United States,West Virginia,2676,Creep,Continuous rain,0.0,7.0
7120,2015-04-27,United States,Kentucky,4456,Landslide,Unknown,0.0,4.0
7122,2015-04-23,United States,Kentucky,2139,Mudslide,Downpour,0.0,4.0
7124,2015-04-20,United States,New York,8195,Landslide,Construction,0.0,4.0
7128,2015-04-20,United States,Kentucky,3255,Mudslide,Unknown,0.0,4.0
7129,2015-04-20,United States,Mississippi,9486,landslide,Continuous rain,0.0,4.0
7130,2015-04-19,United States,Pennsylvania,2633,Landslide,Unknown,0.0,4.0
7132,2015-04-17,United States,Maryland,5439,Landslide,Downpour,0.0,4.0
7135,2015-04-18,United States,West Virginia,13450,Mudslide,Unknown,0.0,4.0
7136,2015-04-17,United States,Pennsylvania,1746,Landslide,Unknown,0.0,4.0
7137,2015-04-17,Canada,Nova Scotia,2052,Unknown,Unknown,0.0,4.0
7142,2015-07-07,United States,Colorado,2325,Landslide,Continuous rain,0.0,7.0
7143,2015-04-14,United States,Kentucky,6903,Mudslide,Downpour,0.0,4.0
7144,2015-04-14,United States,Kentucky,3255,Landslide,Downpour,0.0,4.0
7145,2015-04-14,United States,Kentucky,31364,Mudslide,Downpour,0.0,4.0
7146,2015-04-14,United States,Kentucky,5245,Landslide,Downpour,0.0,4.0
7147,2015-04-14,United States,Kentucky,486,Rockfall,Downpour,0.0,4.0
7149,2015-04-14,United States,Kentucky,3255,Mudslide,Downpour,0.0,4.0
7150,2015-04-14,United States,Kentucky,4456,Mudslide,Downpour,0.0,4.0
7151,2015-04-11,United States,West Virginia,1860,Landslide,Continuous rain,0.0,4.0
7152,2015-04-10,United States,Ohio,1526,Landslide,Continuous rain,0.0,4.0
7153,2015-04-10,United States,West Virginia,1482,Landslide,Continuous rain,0.0,4.0
7154,2015-04-10,United States,West Virginia,13175,Landslide,Continuous rain,0.0,4.0
7162,2015-07-12,United States,Pennsylvania,6303,Rockfall,Unknown,0.0,7.0
7163,2015-07-08,United States,New Mexico,1770,Mudslide,Continuous rain,0.0,7.0
7165,,United States,Indiana,2085,Landslide,Rain,0.0,
7179,2015-07-06,Costa Rica,San José,1355,Landslide,Downpour,0.0,7.0
7180,2015-07-06,Costa Rica,San José,0,Landslide,Downpour,0.0,7.0
7181,2015-04-03,United States,Kentucky,6903,Mudslide,Downpour,0.0,4.0
7182,2015-04-03,United States,West Virginia,1358,Mudslide,Downpour,0.0,4.0
7183,2015-04-03,United States,Kentucky,3255,Mudslide,Downpour,0.0,4.0
7187,2015-04-02,United States,Ohio,565,Riverbank collapse,Unknown,0.0,4.0
7193,2015-07-13,United States,West Virginia,994,Landslide,Continuous rain,0.0,7.0
7197,2015-07-12,United States,West Virginia,1036,Landslide,Continuous rain,0.0,7.0
7199,2015-07-14,United States,Ohio,1551,Mudslide,Downpour,0.0,7.0
7200,2015-07-14,United States,Tennessee,6097,Landslide,Continuous rain,0.0,7.0
7201,2015-07-14,United States,West Virginia,1227,Mudslide,Continuous rain,0.0,7.0
7216,2015-07-13,United States,West Virginia,1009,Landslide,Downpour,0.0,7.0
7217,2015-07-13,United States,West Virginia,1009,Landslide,downpour,0.0,7.0
7218,2015-07-11,United States,Missouri,17916,Landslide,Continuous rain,0.0,7.0
7219,2015-07-14,United States,Kentucky,6903,Landslide,Continuous rain,0.0,7.0
7228,2015-07-19,United States,California,57065,Rockfall,Downpour,0.0,7.0
7229,2015-07-19,United States,California,20292,Landslide,Downpour,0.0,7.0
7230,2015-07-19,United States,California,1502,Landslide,Downpour,0.0,7.0
7231,2015-07-19,United States,California,10109,Landslide,Downpour,0.0,7.0
7232,2015-07-19,United States,California,20292,Landslide,Downpour,0.0,7.0
7233,2015-07-19,United States,California,1006,Landslide,Downpour,0.0,7.0
7235,2015-07-18,United States,Ohio,5338,Mudslide,Downpour,0.0,7.0
7237,2015-07-10,United States,Missouri,12790,Mudslide,Continuous rain,0.0,7.0
7240,2015-07-18,United States,California,51367,Rockfall,Downpour,0.0,7.0
7257,2015-07-21,United States,West Virginia,1638,Landslide,Downpour,0.0,7.0
7290,2015-07-27,United States,Massachusetts,1318,Mudslide,Downpour,0.0,7.0
7291,2015-07-27,United States,Massachusetts,1222,Mudslide,Downpour,0.0,7.0
7322,2015-08-13,United States,Utah,1344,Mudslide,Downpour,0.0,8.0
7340,2015-08-15,United States,Colorado,416427,Landslide,Rain,0.0,8.0
7343,2015-10-01,Guatemala,Guatemala,67994,Mudslide,Rain,280.0,10.0
7344,2015-10-02,United States,North Carolina,7848,Mudslide,Rain,0.0,10.0
7345,2015-10-19,Guatemala,Guatemala,67994,Mudslide,Tropical cyclone,0.0,10.0
7346,2015-10-19,Guatemala,Santa Rosa,3634,Landslide,Tropical cyclone,0.0,10.0
7347,2015-10-19,Guatemala,Suchitepeque,2680,Landslide,Rain,0.0,10.0
7348,2015-07-19,United States,California,193365,Debris flow,Downpour,0.0,7.0
7368,2015-08-09,United States,Arizona,1443,Debris flow,Downpour,0.0,8.0
7399,2007-04-13,United States,Pennsylvania,3165,Landslide,Unknown,0.0,4.0
7402,2016-01-29,Colombia,Huila,8044,Landslide,Rain,0.0,1.0
7403,2011-04-29,Ecuador,Pichincha,1399814,Landslide,Rain,0.0,4.0
7407,2015-08-02,United States,Utah,7979,Mudslide,Downpour,0.0,8.0
7412,2015-06-06,Guatemala,Guatemala,28492,Landslide,Rain,0.0,6.0
7413,2015-09-27,Guatemala,Chimaltenango,16494,Landslide,Rain,0.0,9.0
7414,2015-09-27,Guatemala,Guatemala,473080,Landslide,Rain,0.0,9.0
7415,2015-09-27,Guatemala,Guatemala,141455,Landslide,Rain,0.0,9.0
7416,2015-09-27,Guatemala,Sololá,3588,Landslide,Rain,0.0,9.0
7417,2015-09-27,Guatemala,Sololá,2605,Landslide,Rain,0.0,9.0
7418,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7419,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7420,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7421,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7422,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7423,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7424,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7425,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7426,2015-09-27,Guatemala,Guatemala,994938,Landslide,Rain,0.0,9.0
7427,2015-09-27,Guatemala,Quiché,79759,Landslide,Rain,2.0,9.0
7428,2015-07-11,Guatemala,Guatemala,97172,Landslide,Rain,0.0,7.0
7429,2015-11-23,Guatemala,Guatemala,97172,Landslide,Rain,0.0,11.0
7430,2015-10-07,Mexico,Tabasco,1042,Landslide,Rain,0.0,10.0
7431,2015-10-07,Mexico,Tabasco,2500,Landslide,Rain,0.0,10.0
7432,2015-09-23,Guatemala,Sacatepéquez,3214,Landslide,Continuous rain,0.0,9.0
7433,2015-10-15,Guatemala,Alta Verapaz,4671,Landslide,Rain,1.0,10.0
7434,2015-05-04,Guatemala,Escuintla,11121,Landslide,Unknown,0.0,5.0
7435,2015-11-24,Guatemala,Guatemala,122194,Landslide,Rain,0.0,11.0
7436,2015-09-06,Guatemala,Sololá,2605,Debris flow,Rain,0.0,9.0
7437,2015-11-24,Belize,Cayo,13381,Rockfall,Mining digging,0.0,11.0
7438,2015-07-18,El Salvador,Santa Ana,10095,Landslide,Rain,0.0,7.0
7439,2015-10-06,Guatemala,Quetzaltenango,45654,Landslide,Rain,0.0,10.0
7440,2015-11-03,El Salvador,La Libertad,124694,Mudslide,Rain,0.0,11.0
7441,2015-11-04,El Salvador,La Libertad,124694,Other,Rain,0.0,11.0
7442,2015-10-19,El Salvador,Sonsonate,9936,Landslide,Downpour,0.0,10.0
7443,2015-06-09,Honduras,El Paraíso,1160,Landslide,Unknown,0.0,6.0
7444,2015-10-29,Costa Rica,San José,26047,Landslide,Rain,0.0,10.0
7445,2015-09-17,Mexico,Veracruz,1005,Landslide,Rain,6.0,9.0
7446,2015-09-28,Honduras,Francisco Morazán ,1438,Landslide,Rain,0.0,9.0
7447,2015-09-28,Honduras,Francisco Morazán ,850848,Other,Downpour,0.0,9.0
7448,2015-06-11,Honduras,Choluteca,1164,Landslide,Rain,0.0,6.0
7449,2015-12-15,Honduras,Choluteca,1199,Rockfall,Rain,1.0,12.0
7450,2015-09-07,Panama,Colón,0,Landslide,Downpour,0.0,9.0
7451,2015-07-02,Panama,Colón,1146,Other,Construction,1.0,7.0
7452,2015-11-16,Panama,Colón,29607,Landslide,Rain,0.0,11.0
7453,2015-06-05,Panama,Panamá,0,Landslide,Downpour,0.0,6.0
7454,2015-10-16,Honduras,Comayagua,1389,Rockfall,Rain,0.0,10.0
7455,2015-10-29,Honduras,Comayagua,4673,Landslide,Continuous rain,1.0,10.0
7456,2015-10-16,Honduras,Comayagua,1470,Landslide,Rain,5.0,10.0
7457,2015-09-06,Honduras,Copán,27753,Landslide,Continuous rain,0.0,9.0
7458,2015-09-06,Honduras,Copán,27753,Landslide,Continuous rain,0.0,9.0
7459,2015-11-21,Honduras,Copán,1340,Landslide,Rain,1.0,11.0
7460,2015-09-25,Honduras,La Paz,1463,Landslide,Rain,0.0,9.0
7461,2015-09-24,Honduras,Copán,1452,Landslide,Rain,0.0,9.0
7462,2015-09-25,Honduras,Ocotepeque,1416,Landslide,Rain,0.0,9.0
7463,2015-06-13,Honduras,Francisco Morazán ,2295,Rockfall,Rain,0.0,6.0
7464,2015-09-28,Honduras,Santa Bárbara,1811,Rockfall,Rain,0.0,9.0
7465,2015-05-13,Mexico,Guerrero,652136,Landslide,Construction,0.0,5.0
7466,2015-10-21,Honduras,Francisco Morazán ,1817,Rockfall,Unknown,0.0,10.0
7467,2015-01-22,Honduras,Yoro,2188,Rockfall,Continuous rain,0.0,1.0
7468,2015-06-13,Honduras,Francisco Morazán ,1121,Landslide,Downpour,0.0,6.0
7469,2015-12-16,Mexico,Tabasco,1732,Riverbank collapse,Flooding,0.0,12.0
7470,2015-10-08,Nicaragua,Jinotega,6955,Landslide,Rain,0.0,10.0
7471,2016-02-19,Nicaragua,Jinotega,51073,Landslide,Rain,0.0,2.0
7472,2015-12-01,Jamaica,Saint Catherine,12873,Landslide,Rain,0.0,12.0
7473,2015-12-01,Jamaica,Saint Ann,13671,Landslide,Rain,0.0,12.0
7474,2015-12-01,Jamaica,Portland,14400,Landslide,Rain,0.0,12.0
7475,2015-09-27,Nicaragua,Madriz,1257,Landslide,Downpour,0.0,9.0
7476,2015-09-27,Nicaragua,Madriz,1257,Landslide,Rain,0.0,9.0
7477,2015-06-12,Nicaragua,Managua,1902,Landslide,Rain,0.0,6.0
7478,2015-06-10,Nicaragua,Ogun State,6315,Landslide,Rain,0.0,6.0
7479,2015-10-03,Mexico,Guerrero,1201,Landslide,Tropical cyclone,0.0,10.0
7480,2015-07-23,Nicaragua,Ogun State,16056,Landslide,Rain,0.0,7.0
7481,2015-05-13,Nicaragua,Masaya,2111,Debris flow,Rain,0.0,5.0
7482,2015-09-28,Honduras,Francisco Morazán ,850848,Landslide,Downpour,0.0,9.0
7483,2015-09-28,Honduras,Francisco Morazán ,1449,Landslide,Downpour,0.0,9.0
7484,2015-09-09,Honduras,Francisco Morazán ,2055,Other,Unknown,0.0,9.0
7485,2015-09-20,Honduras,Francisco Morazán ,850848,Riverbank collapse,Flooding,0.0,9.0
7486,2015-10-27,Costa Rica,Alajuela,5745,Mudslide,Rain,0.0,10.0
7487,2015-11-18,Costa Rica,Alajuela,47494,Landslide,Unknown,1.0,11.0
7488,2015-10-29,Costa Rica,Alajuela,11853,Landslide,Downpour,1.0,10.0
7489,2015-06-21,Panama,Bocas del Toro,993,Landslide,Rain,0.0,6.0
7490,2015-10-15,Costa Rica,Cartago,4060,Landslide,Downpour,0.0,10.0
7491,2015-03-20,Costa Rica,Cartago,6784,Other,Volcano,0.0,3.0
7492,2015-03-18,Costa Rica,Cartago,26594,Landslide,Downpour,0.0,3.0
7493,2015-11-23,Costa Rica,Puntarenas,11680,Landslide,Unknown,0.0,11.0
7494,2015-09-25,Costa Rica,San José,335007,Landslide,Rain,0.0,9.0
7495,2015-11-05,Costa Rica,San José,5467,Landslide,Rain,0.0,11.0
7496,2015-11-11,Costa Rica,San José,8292,Landslide,Rain,0.0,11.0
7497,2015-06-29,Panama,Bocas del Toro,22900,Landslide,Downpour,0.0,6.0
7498,2015-06-29,Panama,Bocas del Toro,918,Landslide,Downpour,0.0,6.0
7499,2015-12-21,Panama,Bocas del Toro,0,Mudslide,Rain,0.0,12.0
7500,2015-05-24,Panama,Bocas del Toro,918,Mudslide,Rain,0.0,5.0
7501,2015-10-08,Panama,Bocas del Toro,0,Landslide,Rain,0.0,10.0
7502,2015-02-10,Panama,Chiriquí,0,Landslide,Rain,0.0,2.0
7503,2015-11-23,Panama,Chiriquí,1908,Landslide,Rain,0.0,11.0
7504,2015-11-22,Panama,Chiriquí,0,Landslide,Rain,0.0,11.0
7505,2015-08-26,Panama,Chiriquí,0,Landslide,Continuous rain,0.0,8.0
7506,2015-09-10,Panama,Panamá,321501,Landslide,Downpour,0.0,9.0
7507,2015-11-11,Panama,Chiriquí,2823,Landslide,Downpour,0.0,11.0
7508,2015-09-17,Panama,Coclé,0,Landslide,Flooding,0.0,9.0
7509,2015-09-10,Panama,Panamá,321501,Landslide,Downpour,0.0,9.0
7510,2015-08-31,Panama,Panamá,321501,Landslide,Downpour,0.0,8.0
7511,2015-08-31,Panama,Panamá,321501,Landslide,Downpour,0.0,8.0
7512,2015-09-22,Panama,Panamá,76815,Landslide,Downpour,0.0,9.0
7513,2015-05-09,Colombia,Antioquia,4811,Landslide,Downpour,0.0,5.0
7514,2015-05-23,Mexico,Chiapas,3796,Landslide,Rain,0.0,5.0
7515,2015-10-21,Mexico,Chiapas,19092,Landslide,Rain,0.0,10.0
7516,2015-10-21,Mexico,Chiapas,18608,Landslide,Rain,0.0,10.0
7517,2015-09-12,Mexico,Chiapas,6089,Landslide,Rain,0.0,9.0
7518,2015-10-15,Mexico,Tabasco,32415,Landslide,Flooding,0.0,10.0
7519,2016-02-24,United States,Virginia,1371,Landslide,Unknown,0.0,2.0
7520,2016-02-24,United States,Pennsylvania,5951,Rockfall,Rain,0.0,2.0
7521,2016-02-15,United States,Colorado,9614,Rockfall,Freeze thaw,0.0,2.0
